epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
128,3139.96,0.68823,0.82299,0.46077,0.89955,0.72133,0.70332,0.73711,0.49805,0.74281,0.68819,0.72954,0.40295,1.14627,1.21687,0.94036,1.28062,0.0074854,0.0074854,0.0074854
129,3161.34,0.69052,0.82389,0.45803,0.90207,0.7514,0.67526,0.73587,0.50744,0.77927,0.6614,0.73118,0.40485,1.14478,1.20863,0.94767,1.29092,0.0074656,0.0074656,0.0074656
130,3182.64,0.69224,0.83126,0.46199,0.89963,0.74552,0.69168,0.73946,0.50735,0.75272,0.69401,0.73183,0.39904,1.15299,1.26948,0.9139,1.28796,0.0074458,0.0074458,0.0074458
131,3204.05,0.67337,0.79551,0.44515,0.89569,0.69854,0.71978,0.7369,0.50373,0.70316,0.7089,0.72311,0.39801,1.17129,1.30827,0.93529,1.30543,0.007426,0.007426,0.007426
132,3225.5,0.67251,0.81312,0.44788,0.89772,0.70053,0.74042,0.73808,0.50149,0.71422,0.74642,0.74583,0.40917,1.16138,1.23436,0.90407,1.29368,0.0074062,0.0074062,0.0074062
133,3247.18,0.69216,0.81257,0.45222,0.90203,0.69506,0.75692,0.74715,0.50321,0.71463,0.70398,0.72387,0.3989,1.15806,1.2171,0.8763,1.27711,0.0073864,0.0073864,0.0073864
134,3269.03,0.68611,0.79988,0.45263,0.89876,0.71332,0.70956,0.74416,0.51063,0.72489,0.72575,0.75126,0.41588,1.13811,1.1947,0.88089,1.27516,0.0073666,0.0073666,0.0073666
135,3290.55,0.66802,0.80825,0.43653,0.886,0.78068,0.68971,0.73848,0.51573,0.79311,0.68439,0.73838,0.41843,1.14579,1.24962,0.90324,1.29662,0.0073468,0.0073468,0.0073468
136,3312.25,0.68442,0.80764,0.44004,0.89567,0.73017,0.70971,0.72745,0.50135,0.7478,0.69436,0.71976,0.39965,1.14582,1.32813,0.93836,1.30339,0.007327,0.007327,0.007327
137,3333.79,0.66747,0.79357,0.43995,0.89614,0.73224,0.70516,0.72229,0.49269,0.72071,0.70086,0.70892,0.39417,1.15947,1.2405,0.92333,1.30601,0.0073072,0.0073072,0.0073072
138,3355.49,0.66928,0.79888,0.43748,0.89088,0.74177,0.70721,0.71951,0.49359,0.72806,0.69433,0.71109,0.38899,1.173,1.27735,0.90136,1.31888,0.0072874,0.0072874,0.0072874
139,3377.17,0.66723,0.8073,0.43538,0.89114,0.7917,0.66885,0.72167,0.4884,0.77817,0.65916,0.70158,0.38732,1.16043,1.26519,0.89385,1.3131,0.0072676,0.0072676,0.0072676
140,3398.79,0.65915,0.77194,0.43532,0.88893,0.77473,0.68488,0.74121,0.50889,0.76179,0.66818,0.72107,0.40054,1.16822,1.26285,0.90012,1.32799,0.0072478,0.0072478,0.0072478
141,3420.48,0.66929,0.79918,0.44002,0.89508,0.70069,0.69779,0.71979,0.4974,0.69686,0.68974,0.71185,0.39785,1.15997,1.26817,0.89139,1.29889,0.007228,0.007228,0.007228
142,3441.97,0.6666,0.78608,0.44016,0.89299,0.73676,0.71603,0.73561,0.50099,0.7362,0.70468,0.71891,0.39817,1.16427,1.26449,0.90809,1.30334,0.0072082,0.0072082,0.0072082
143,3463.62,0.66312,0.785,0.43931,0.88431,0.77241,0.67484,0.72721,0.49613,0.74814,0.69296,0.72518,0.39753,1.15261,1.25199,0.91369,1.2972,0.0071884,0.0071884,0.0071884
144,3485.14,0.66774,0.81057,0.45081,0.88955,0.77648,0.67706,0.73206,0.49593,0.77608,0.67691,0.73079,0.39527,1.18363,1.25648,0.90845,1.30405,0.0071686,0.0071686,0.0071686
145,3506.55,0.65704,0.79294,0.42758,0.89153,0.75519,0.71786,0.74511,0.50884,0.74689,0.70269,0.73367,0.40863,1.15575,1.19206,0.91414,1.29227,0.0071488,0.0071488,0.0071488
146,3528.14,0.65557,0.77158,0.42572,0.89113,0.70317,0.75059,0.74981,0.51455,0.73327,0.69283,0.73393,0.40815,1.17352,1.2423,0.9129,1.30163,0.007129,0.007129,0.007129
147,3549.87,0.65435,0.78378,0.4272,0.88653,0.72721,0.71749,0.73743,0.49982,0.71356,0.69965,0.72533,0.39044,1.17402,1.32554,0.89072,1.30008,0.0071092,0.0071092,0.0071092
148,3571.53,0.65049,0.77737,0.42528,0.88549,0.74736,0.69829,0.74041,0.50076,0.73722,0.6848,0.71695,0.40107,1.16117,1.31257,0.85985,1.29352,0.0070894,0.0070894,0.0070894
149,3592.98,0.66071,0.7919,0.42693,0.88043,0.75419,0.71111,0.74082,0.51197,0.74759,0.69497,0.73009,0.41201,1.1707,1.28126,0.87168,1.31599,0.0070696,0.0070696,0.0070696
150,3618.42,0.63751,0.76715,0.42153,0.88006,0.72278,0.71737,0.75006,0.50731,0.71729,0.7088,0.73499,0.40756,1.18239,1.29048,0.90197,1.32862,0.0070498,0.0070498,0.0070498
151,3663.24,0.64668,0.77638,0.42192,0.88288,0.7766,0.70713,0.75614,0.51909,0.77298,0.70681,0.73937,0.42203,1.15935,1.23732,0.88052,1.3104,0.00703,0.00703,0.00703
152,3713.99,0.64108,0.76591,0.42011,0.87724,0.74739,0.71202,0.72999,0.508,0.73635,0.70732,0.71697,0.40098,1.14636,1.25345,0.9128,1.29283,0.0070102,0.0070102,0.0070102
153,3747.64,0.64734,0.75851,0.41888,0.88053,0.74012,0.71245,0.74207,0.51153,0.73431,0.71385,0.73421,0.40931,1.1556,1.23576,0.89371,1.30368,0.0069904,0.0069904,0.0069904
154,3781.85,0.63583,0.77791,0.41478,0.87744,0.6865,0.72569,0.72658,0.50387,0.6866,0.72171,0.71172,0.40674,1.14226,1.23864,0.92171,1.27966,0.0069706,0.0069706,0.0069706
155,3816.65,0.63319,0.76672,0.42114,0.88191,0.75288,0.72987,0.74699,0.5188,0.74116,0.71883,0.73389,0.41694,1.16157,1.23723,0.88086,1.30907,0.0069508,0.0069508,0.0069508
156,3851.18,0.62464,0.7428,0.41287,0.88048,0.71561,0.75049,0.74136,0.51787,0.71476,0.74349,0.73683,0.41673,1.15092,1.24516,0.86412,1.32391,0.006931,0.006931,0.006931
157,3885.81,0.63099,0.76435,0.41239,0.88062,0.72519,0.74917,0.73999,0.51205,0.72454,0.74853,0.73686,0.40661,1.14474,1.25396,0.8998,1.30481,0.0069112,0.0069112,0.0069112
158,3919.94,0.6297,0.7531,0.41127,0.88463,0.75166,0.70345,0.73341,0.49887,0.74385,0.69808,0.71607,0.39863,1.15079,1.28881,0.87643,1.32741,0.0068914,0.0068914,0.0068914
159,3954.01,0.63094,0.75977,0.407,0.87811,0.74385,0.72198,0.74208,0.51059,0.74455,0.70787,0.72305,0.40778,1.15572,1.28189,0.8826,1.32021,0.0068716,0.0068716,0.0068716
160,3988.19,0.62183,0.74749,0.40063,0.87569,0.71444,0.72836,0.73368,0.51173,0.754,0.69171,0.73032,0.406,1.17156,1.30153,0.88366,1.33624,0.0068518,0.0068518,0.0068518
161,4022.1,0.6301,0.75062,0.41087,0.88428,0.7403,0.73688,0.75589,0.51711,0.72863,0.71963,0.74622,0.41093,1.15782,1.31709,0.87216,1.32063,0.006832,0.006832,0.006832
162,4061.61,0.6234,0.7642,0.40239,0.87674,0.73694,0.72694,0.75424,0.51454,0.72821,0.72762,0.74808,0.40928,1.1723,1.28996,0.8999,1.31733,0.0068122,0.0068122,0.0068122
163,4115.32,0.63012,0.75162,0.40864,0.87733,0.72706,0.72467,0.74809,0.51158,0.73812,0.71023,0.73114,0.40367,1.15286,1.29762,0.91679,1.29413,0.0067924,0.0067924,0.0067924
164,4159.04,0.62746,0.75665,0.41112,0.88044,0.75241,0.70853,0.74689,0.51034,0.75318,0.7132,0.73604,0.4066,1.15205,1.3057,0.92212,1.29482,0.0067726,0.0067726,0.0067726
165,4192.28,0.61739,0.75473,0.40112,0.87572,0.72989,0.71727,0.74187,0.51637,0.73675,0.71343,0.73747,0.41691,1.1324,1.27967,0.90305,1.28997,0.0067528,0.0067528,0.0067528
166,4223.2,0.61251,0.73751,0.40146,0.87426,0.75946,0.69231,0.75086,0.51446,0.71038,0.7203,0.73459,0.41085,1.17457,1.31475,0.89673,1.3274,0.006733,0.006733,0.006733
167,4253.16,0.61061,0.757,0.40202,0.87506,0.73423,0.72811,0.74778,0.51807,0.78089,0.6793,0.73273,0.4143,1.15812,1.28522,0.90943,1.31454,0.0067132,0.0067132,0.0067132
168,4277.24,0.62008,0.7532,0.40524,0.87812,0.69909,0.73497,0.75222,0.51547,0.71153,0.74404,0.74529,0.40738,1.16217,1.26411,0.88646,1.30703,0.0066934,0.0066934,0.0066934
169,4300.37,0.60839,0.72886,0.40091,0.86872,0.72836,0.74209,0.76105,0.51269,0.72749,0.71491,0.74268,0.4077,1.17678,1.29222,0.88965,1.32162,0.0066736,0.0066736,0.0066736
